timestamp_s,Aceleracion_Z_modelo
1.15,-8.34583455892846
1.16,-8.79360846168875
1.17,-8.48935197348782
1.18,-8.209424560706935
1.19,-8.266704413828075
1.2,-8.541855653504916
1.21,-8.839397383478477
1.22,-8.583376788512878
1.23,-8.622070824942261
1.24,-8.713384565699243
1.25,-8.746638699315668
1.26,-8.427699715339335
1.27,-8.421661159697832
1.28,-8.353173450170676
1.29,-8.703586081480625
1.3,-8.570498412787192
1.31,-8.361219896185666
1.32,-7.476772792269435
1.33,-6.456460129069539
1.34,-5.902980285885977
1.35,-5.266899315147004
1.36,-4.859665403961466
1.37,-4.586282067967001
1.38,-4.330333899605693
1.39,-4.784964717860902
1.4,-4.971858366018645
1.41,-5.152215881340215
1.42,-6.198621019546554
1.43,-6.842593870767242
1.44,-7.44057559880513
1.45,-8.375367490979512
1.46,-8.609922112721458
1.47,-8.42405288892133
1.48,-8.848616337248043
1.49,-8.508115823411812
1.5,-8.77806807525214
1.51,-8.82503906643381
1.52,-8.401526126464184
1.53,-8.232399607864117
1.54,-8.606376560618093
1.55,-8.322822923733435
1.56,-8.506931738921862
1.57,-7.96461333387502
1.58,-8.44663377107639
1.59,-9.074969960175434
1.6,-8.314651095632964
1.61,-8.44212499834857
1.62,-8.214507893550492
1.63,-8.987350728624314
1.64,-8.809691528443581
1.65,-8.860778766467238
1.66,-8.66962697786253
1.67,-8.60849602391457
1.68,-9.02090589956654
1.69,-8.704397168897092
1.7,-8.650317763578792
1.71,-8.837008081754588
1.72,-8.54061140076852
1.73,-8.50410519935998
1.74,-8.418155521947227
1.75,-7.579377418433221
1.76,-6.679840005720633
1.77,-6.133959602900493
1.78,-5.535368758001423
1.79,-5.030881294634048
1.8,-4.838179199822133
1.81,-4.456469726036059
1.82,-4.661223884451721
1.83,-5.198181671862685
1.84,-5.3245702929462695
1.85,-5.670899158412613
1.86,-6.209958915626925
1.87,-7.039184118029189
1.88,-7.953301587789403
1.89,-8.36762717290687
1.9,-8.728764683161957
1.91,-8.720431461926042
1.92,-8.927526833858794
1.93,-8.247619036275777
1.94,-8.749059242622694
1.95,-8.32296788598569
1.96,-8.9396337004391
1.97,-8.636146036393068
1.98,-8.618597724154446
1.99,-8.881180794357977
2.0,-8.890991564161732
2.01,-9.02535385745735
2.02,-8.330652959539059
2.03,-8.462338746108239
2.04,-8.602017626489808
2.05,-8.648184223525977
2.06,-8.644482560259444
2.07,-8.907455586001975
2.08,-8.669076845677123
2.09,-8.41004672981093
2.1,-8.927675157586586
2.11,-8.951520841552929
2.12,-8.604857555400777
2.13,-8.579795961441103
2.14,-8.824190159388671
2.15,-8.6807424217713
2.16,-8.582676717218611
2.17,-8.253891571426003
2.18,-8.189093978506435
2.19,-7.327039048501875
2.2,-6.564549687285659
2.21,-5.852567318155634
2.22,-5.653734698871954
2.23,-5.008565298490604
2.24,-4.390406438877331
2.25,-4.525690926052954
2.26,-4.689392515711227
2.27,-4.750146100887364
2.28,-5.7995058722080595
2.29,-5.938169450713373
2.3,-6.612973885937632
2.31,-7.443794715601497
2.32,-8.253296145285477
2.33,-8.727019431714437
2.34,-8.893105898583329
2.35,-8.43780289063923
2.36,-8.633362025139222
2.37,-8.829550903991004
2.38,-8.759792049542387
2.39,-8.466641636723283
2.4,-8.813249598769579
2.41,-8.784062916284524
2.42,-8.557435062162424
2.43,-8.561999862630303
2.44,-8.589538794904742
2.45,-8.596819303829086
2.46,-8.825707637537299
2.47,-8.748810231237236
2.48,-8.688911901693253
2.49,-8.99513057291072
2.5,-8.646651908067748
2.51,-8.768109786091646
2.52,-8.89640292114782
2.53,-8.133774586782339
2.54,-8.916673474839776
2.55,-8.302387310253126
2.56,-8.616362552321311
2.57,-8.825090247836911
2.58,-8.347501530366282
2.59,-8.684275008016101
2.6,-8.562469526798093
2.61,-8.495616946637531
2.62,-7.741732589122732
2.63,-7.082317285740725
2.64,-6.456443855704573
2.65,-5.4527928974276785
2.66,-5.340623290159221
2.67,-4.731662979047209
2.68,-4.818153189711254
2.69,-4.261296370946837
2.7,-4.674461118869067
2.71,-5.239519795411487
2.72,-5.54905753957347
2.73,-6.182962993741433
2.74,-7.0061125858331215
2.75,-7.9093486396905295
2.76,-8.934765365869605
2.77,-8.527101419277708
2.78,-8.506745793202567
2.79,-8.772583445778144
2.8,-8.723503043769227
2.81,-8.88917116582944
2.82,-8.746058674072211
2.83,-8.807936374048305
2.84,-8.71465274863581
2.85,-8.795922457617646
2.86,-8.908110832059107
2.87,-8.747870229744185
2.88,-8.842084871603268
2.89,-8.740157201860411
2.9,-8.678455836133242
2.91,-8.541651273178909
2.92,-8.613330680033181
2.93,-8.658751620257215
2.94,-8.500060183153069
2.95,-8.297290430964807
2.96,-8.67876341757172
2.97,-8.344982438781868
2.98,-8.69524684947343
2.99,-8.71278100626727
3.0,-8.541317637790456
3.01,-8.244832335960508
3.02,-8.34350553477448
3.03,-8.404884287307972
3.04,-8.372158449284715
3.05,-7.889820251751841
3.06,-7.076434011256403
3.07,-6.5298612983789655
3.08,-5.6554870325113304
3.09,-4.886795906548657
3.1,-4.845512415887462
3.11,-4.39747013778552
3.12,-4.673508047769216
3.13,-5.254236665164516
3.14,-4.856107636525594
3.15,-5.456431537807028
3.16,-6.0711789212996115
3.17,-6.769498734352608
3.18,-7.590401179385934
3.19,-8.79276801209487
3.2,-8.549645962854216
3.21,-8.49391939121026
3.22,-8.939062773863743
3.23,-8.512770211695194
3.24,-9.164895188726533
3.25,-8.627928461510583
3.26,-8.674369133720381
3.27,-8.735870831103734
3.28,-8.661423677365626
3.29,-8.413497934861793
3.3,-8.380035830757603
3.31,-8.789173701503634
3.32,-8.807536844814644
3.33,-8.73182623969047
3.34,-8.374434768636878
3.35,-8.978025258693869
3.36,-8.754916820999485
3.37,-8.601767531612925
3.38,-8.598052281821353
3.39,-8.764198621504477
3.4,-8.783418280444396
3.41,-8.702044492574844
3.42,-8.5792242176936
3.43,-8.511565538389542
3.44,-8.847918921040293
3.45,-8.900929924064746
3.46,-8.374963914180016
3.47,-8.471161364168688
3.48,-8.656461926144413
3.49,-7.3516343799128805
3.5,-6.819829709531221
3.51,-6.195334209062664
3.52,-5.148350777577517
3.53,-5.07544722780046
3.54,-4.929156735782852
3.55,-4.721068893128764
3.56,-4.799770785513054
3.57,-4.977407028449555
3.58,-5.1026504661477015
3.59,-5.839470833823724
3.6,-6.548195835515806
3.61,-7.311323880620593
3.62,-8.112619930653679
3.63,-8.55930366532871
3.64,-8.625383403713727
3.65,-8.963910261120937
3.66,-9.002067579347726
3.67,-8.692052151934226
3.68,-8.591341821453852
3.69,-8.88216633580292
3.7,-8.425474335462669
3.71,-8.692545321387863
3.72,-8.530786015666814
3.73,-8.890873171414038
3.74,-8.409044697833606
3.75,-8.510984350711446
3.76,-8.562809499485477
3.77,-8.541996805467623
3.78,-8.614826843859868
3.79,-8.474340991476964
3.8,-8.468017138147548
3.81,-8.793439145993917
3.82,-8.816198118116365
3.83,-8.576632081508171
3.84,-8.43608204800171
3.85,-8.660512684506358
3.86,-8.539746660519024
3.87,-8.502944670826563
3.88,-8.545663520739845
3.89,-8.667868341110717
3.9,-9.076891698077848
3.91,-8.930046052534038
3.92,-8.466745198319499
3.93,-7.201144630870439
3.94,-6.438724657581396
3.95,-6.062910247471727
3.96,-5.092679801810864
3.97,-4.95523219195281
3.98,-4.832633719066567
3.99,-5.070197465095505
4.0,-4.78742944263757
4.01,-4.811618348784029
4.02,-5.513107979061473
4.03,-6.369108189024195
4.04,-6.768596398387429
4.05,-7.4403466446747695
4.06,-8.475385595523667
4.07,-8.623242797071365
4.08,-8.802864550041667
4.09,-9.163115000058738
4.1,-8.850049797770247
4.11,-8.75101733340109
4.12,-8.64808322062341
4.13,-8.704023812345675
4.14,-8.717853378555784
4.15,-8.506415173384264
4.16,-8.773429892454477
4.17,-8.680952860610132
4.18,-8.708574236597595
4.19,-8.988200347703714
4.2,-8.932921759798978
4.21,-8.644485073925273
4.22,-8.62913289371058
4.23,-8.261777628809911
4.24,-8.90266867578943
4.25,-8.825715270407878
4.26,-8.322688677970138
4.27,-8.905479961235699
4.28,-9.227780793024243
4.29,-8.413666548132806
4.3,-8.790780819424938
4.31,-9.140934477272225
4.32,-8.498720124439735
4.33,-8.648323528155995
4.34,-8.77887085290925
4.35,-8.671102516590633
4.36,-7.566210736302023
4.37,-6.659570279470289
4.38,-6.105897636263433
4.39,-5.695372415664954
4.4,-5.138060382579815
4.41,-4.593340612040254
4.42,-4.445810433161741
4.43,-4.3771941503048035
4.44,-4.983076863421453
4.45,-5.139821855573581
4.46,-5.592288420964846
4.47,-6.095821866998163
4.48,-7.4712247560460705
4.49,-7.649311855330551
4.5,-8.737059805434068
4.51,-8.934402241568536
4.52,-8.848312482985094
4.53,-8.761813460793212
4.54,-8.368903620974109
4.55,-8.497854272499033
4.56,-8.410436766279126
4.57,-8.354024894769976
4.58,-8.625321209835986
4.59,-8.660180958226947
4.6,-8.437545420909014
4.61,-8.798424703503047
4.62,-8.752597219249141
4.63,-8.60548244348742
4.64,-9.068756040984859
4.65,-8.536870243374686
4.66,-8.540328060287692
4.67,-8.939830329469126
4.68,-8.638494957717073
4.69,-8.819746155253455
4.7,-8.53021595788794
4.71,-8.730586290034395
4.72,-8.760214299759035
4.73,-8.695019124970086
4.74,-8.86820211983361
4.75,-8.65211433261093
4.76,-8.606056346129225
4.77,-8.710925079210293
4.78,-8.783136079589973
4.79,-8.329871564331068
4.8,-7.329581348199362
4.81,-6.385631325490483
4.82,-6.038135027474349
4.83,-5.513462073138152
4.84,-4.7988985318907424
4.85,-4.3712701144348785
4.86,-4.543434837494139
4.87,-4.476628842744227
4.88,-4.941840667107934
4.89,-5.47446648216165
4.9,-6.20806789757328
4.91,-6.747305388931348
4.92,-7.603979995836148
4.93,-8.47196107299261
4.94,-8.770163822670208
4.95,-8.425744074593073
4.96,-8.84418970279411
4.97,-8.503085596237465
4.98,-8.536361453881524
4.99,-8.592183390414416
5.0,-8.635625456730722
5.01,-8.834444307611102
5.02,-8.857194789248991
5.03,-8.549429069446512
5.04,-8.517316631392696
5.05,-8.958989355767049
5.06,-8.64333359868014
5.07,-8.744367989494881
5.08,-8.581953537016423
5.09,-8.907979666163275
5.1,-8.458548132849259
5.11,-8.537039741055134
5.12,-8.774676347572365
5.13,-8.77338872196512
5.14,-8.648074522624272
5.15,-8.769317375798456
5.16,-8.801475249723214
5.17,-8.223612616809529
5.18,-8.517972542127335
5.19,-8.50342991247727
5.2,-8.917257642831045
5.21,-9.202587711734152
5.22,-8.40817207043788
5.23,-7.39099859225017
5.24,-6.654505477141295
5.25,-5.488456229227078
5.26,-5.733931732853192
5.27,-5.19994529843881
5.28,-5.090134684405441
5.29,-4.636350560226629
5.3,-4.901049151260002
5.31,-4.663177863365235
5.32,-5.659859699417241
5.33,-5.845954791392578
5.34,-6.229482241922881
5.35,-7.432631746489573
5.36,-7.727446759789068
5.37,-8.692453095182278
5.38,-8.171062061796672
5.39,-8.635985272682731
5.4,-8.826687541167713
5.41,-8.504496520126335
5.42,-8.583802800430279
5.43,-8.774455996112295
5.44,-8.568932342904862
5.45,-8.623212807434548
5.46,-8.93979014829741
5.47,-8.723773044964343
5.48,-8.436389638241755
5.49,-8.666047771889225
5.5,-8.796936390926065
5.51,-8.229137079163987
5.52,-8.918034356850033
5.53,-8.783802850028774
5.54,-8.560972296889059
5.55,-8.589145600239371
5.56,-8.721096369582131
5.57,-8.638262889527661
5.58,-8.984126790333342
5.59,-8.783577602176639
5.6,-8.45231255679168
5.61,-8.456600103185927
5.62,-8.603096726111536
5.63,-8.608734846072235
5.64,-8.783611124212156
5.65,-8.96321903608227
5.66,-8.29762193333181
5.67,-7.162930012922495
5.68,-6.512043008259081
5.69,-6.176744318442123
5.7,-5.401821257472742
5.71,-5.011243228184609
5.72,-4.9537095503429445
5.73,-4.689305326874923
5.74,-5.042167507525059
5.75,-4.989660863834155
5.76,-5.910974735908814
5.77,-6.257854808381545
5.78,-6.609535586190579
5.79,-7.754973616520841
5.8,-8.583847025697148
5.81,-8.559156358666135
5.82,-8.741343246455784
5.83,-8.613437008683086
5.84,-9.167453154386303
5.85,-8.865412179263295
5.86,-8.60926950841486
5.87,-8.533444956714273
5.88,-8.4231046201191
5.89,-8.770758417642726
5.9,-8.51346426392206
5.91,-8.404466360431753
5.92,-8.838550371512696
5.93,-8.621592000954127
5.94,-9.000997006042464
5.95,-8.74516041994354
5.96,-8.521023073807719
5.97,-8.752410723407095
5.98,-8.512863868941917
5.99,-8.426675551183198
6.0,-8.411512904159133
6.01,-8.781611598835948
6.02,-8.761423317186848
6.03,-8.976611963845894
6.04,-8.806842624734092
6.05,-8.507906794525981
6.06,-8.999384007446558
6.07,-8.891191356581732
6.08,-8.321698515075063
6.09,-8.208769678325602
6.1,-7.3668044351803195
6.11,-6.611590215985632
6.12,-6.072543232963322
6.13,-5.241438894206867
6.14,-5.21053188025468
6.15,-4.6749817941099225
6.16,-4.578640639511736
6.17,-4.627587449912617
6.18,-4.3640306500555965
6.19,-5.1290823311785205
6.2,-5.9943610825157245
6.21,-6.2232837779737125
6.22,-7.734982528023365
6.23,-7.757733504950985
6.24,-8.436137168590706
6.25,-8.572194578026782
6.26,-8.925212953576626
6.27,-8.223426733042164
6.28,-8.538170726160853
6.29,-8.56216608309523
6.3,-9.196825875835215
6.31,-8.672552699642702
6.32,-8.685683280540072
6.33,-8.729276923738148
6.34,-9.065392370994168
6.35,-8.90499472925528
6.36,-8.657680567455392
6.37,-8.707107155384579
6.38,-8.800869644667392
6.39,-8.396642703473287
6.4,-8.82706276302618
6.41,-8.471884693812235
6.42,-8.846954154980777
6.43,-8.724453915801002
6.44,-8.509346084654517
6.45,-8.699966603744782
6.46,-8.812206143693395
6.47,-8.67973713781747
6.48,-8.57525353099803
6.49,-8.747059784489604
6.5,-8.664079204966226
6.51,-8.84931386547597
6.52,-8.812624643841573
6.53,-8.214858987899854
6.54,-7.011561651413266
6.55,-6.162698743575357
6.56,-6.0167043894109975
6.57,-5.116712579692092
6.58,-5.05257326097557
6.59,-4.8770940533255285
6.6,-4.899766808940283
6.61,-5.09189331020401
6.62,-5.243930192752996
6.63,-5.752954700894826
6.64,-6.106322011565692
6.65,-6.8565777697341925
6.66,-7.800500987835066
6.67,-8.600009360052363
6.68,-8.792206462150991
6.69,-8.190536007590335
6.7,-8.357983954785055
6.71,-8.481144396980634
6.72,-8.771012000555402
6.73,-8.669379074807987
6.74,-8.702750414673098
6.75,-8.538816331018774
6.76,-8.650225215218105
6.77,-8.757548624676584
6.78,-8.703689507856646
6.79,-9.085117530006812
6.8,-8.382239597014635
6.81,-8.599223632732437
6.82,-8.618401304400313
6.83,-8.405742914768542
6.84,-8.269317552778054
6.85,-8.48012356150395
6.86,-8.6888914724211
6.87,-8.621426164225939
6.88,-8.523608081449265
6.89,-8.352595155119769
6.9,-8.386470603326098
6.91,-8.63838333565012
6.92,-8.290137844913028
6.93,-9.036054528455894
6.94,-8.3430991665567
6.95,-8.31774111231494
6.96,-7.8709964579042895
6.97,-7.623158453040759
6.98,-6.762752307838369
6.99,-6.049302777092158
7.0,-5.696395300353168
7.01,-4.997336651606841
7.02,-4.64737070768058
7.03,-4.92864957597135
7.04,-4.305407566808306
7.05,-4.733919120640219
7.06,-4.733019961093056
7.07,-5.760677932768425
7.08,-7.031697421330772
7.09,-7.289933053759825
7.1,-8.327010516979856
7.11,-8.55303952063659
7.12,-8.480854053825515
7.13,-8.457924072688467
7.14,-8.521440711738872
7.15,-8.48447234564079
7.16,-8.461151695593596
7.17,-8.756943203058055
7.18,-8.554882859411851
7.19,-8.772057590732011
7.2,-8.236403761233973
7.21,-8.51648002972208
7.22,-8.096852744027649
7.23,-8.95983871735831
7.24,-8.432061385654432
7.25,-8.630811877244748
7.26,-8.61136593544068
7.27,-9.021394939428065
7.28,-8.616659314292468
7.29,-8.648773251538717
7.3,-8.565903023081002
7.31,-8.728906418366499
7.32,-8.753999712431796
7.33,-8.627756725696683
7.34,-8.905535859164553
7.35,-8.713455360739701
7.36,-8.671841608569295
7.37,-8.641744848949607
7.38,-8.5356386586888
7.39,-8.735768000250527
7.4,-8.254414814327486
7.41,-6.864576076197373
7.42,-6.6174799702715354
7.43,-5.809368332569912
7.44,-5.419098495203627
7.45,-4.723030266568718
7.46,-4.424433084234772
7.47,-4.668922191593647
7.48,-4.400975919882772
7.49,-5.38021761293023
7.5,-5.399275443542669
7.51,-6.317643003912464
7.52,-6.888545971153726
7.53,-7.442638362294726
7.54,-8.391378208565756
7.55,-8.898601909009153
7.56,-9.119178828726264
7.57,-8.907728938480739
7.58,-9.042560138365952
7.59,-8.630898945854092
7.6,-8.738537009288539
7.61,-8.858810347670763
7.62,-8.512650581330892
7.63,-8.41920105443322
7.64,-8.52066503546663
7.65,-8.312946996111558
7.66,-8.683154707368496
7.67,-8.799219995241044
7.68,-8.496576513857956
7.69,-8.575078129810475
7.7,-8.738578188100515
7.71,-8.797056895297155
7.72,-8.39346204197756
7.73,-8.592866639213812
7.74,-8.793611388512195
7.75,-8.854536130393818
7.76,-8.592297126604635
7.77,-8.507850928052715
7.78,-8.621779317678588
7.79,-8.674039124370374
7.8,-8.309096683823268
7.81,-8.46399067278516
7.82,-8.481336128481463
7.83,-8.09819394284964
7.84,-7.583084895037665
7.85,-6.784612455059718
7.86,-5.463218868886344
7.87,-5.619043626736477
7.88,-5.16495246212762
7.89,-4.447022172487616
7.9,-4.66047780448194
7.91,-4.6102458837246525
7.92,-5.152830149939611
7.93,-5.393635417313969
7.94,-6.161166022655725
7.95,-6.333288805168263
7.96,-7.2142022785401085
7.97,-8.067695855532216
7.98,-8.44773011666787
7.99,-8.732709850236883
8.0,-8.66474669260203
8.01,-8.967487890802007
8.02,-8.71863853928984
8.03,-8.538478016111787
8.04,-8.968412235305403
8.05,-8.940319704042325
8.06,-8.724003159462018
8.07,-9.057327687436802
8.08,-8.662555759830912
8.09,-8.350828083603705
8.1,-8.638565199816712
8.11,-8.46904824469579
8.12,-8.444328777932947
8.13,-8.394208000679921
8.14,-8.637124787127622
8.15,-8.544318690040893
8.16,-8.192282223723076
8.17,-8.44429896750734
8.18,-9.037663698244089
8.19,-8.615890500427247
8.2,-8.762785598851844
8.21,-8.716989861450296
8.22,-8.364985739920867
8.23,-8.35391306924522
8.24,-8.872023583817695
8.25,-8.207079166793035
8.26,-8.73512735056376
8.27,-7.831232096098972
8.28,-7.420200133978688
8.29,-6.2996328724167086
8.3,-5.67968943480566
8.31,-4.83047814154134
8.32,-4.8708422136484595
8.33,-4.630494802471523
8.34,-4.491554912251346
8.35,-4.790320340374106
8.36,-5.4777074659176686
8.37,-5.658690104624446
8.38,-6.447723844645991
8.39,-6.550780963038853
8.4,-7.918445990444421
8.41,-8.581931769749863
8.42,-8.777234467645943
8.43,-8.684234502957363
8.44,-8.582964173100546
8.45,-8.410133347868456
8.46,-8.482047306118297
8.47,-8.618232160846983
8.48,-8.541690982428626
8.49,-8.55204946550664
8.5,-8.897882223988757
8.51,-8.808591235695168
8.52,-8.985493294628546
8.53,-8.073504926517046
8.54,-8.481186909878152
8.55,-8.626337716172257
8.56,-8.708959844842276
8.57,-8.71838246473675
8.58,-8.835253364023655
8.59,-8.397961992252668
8.6,-8.803189865703999
8.61,-8.919867413845168
8.62,-9.087735077182488
8.63,-8.909484224355111
8.64,-8.400022719043546
8.65,-8.283605255334257
8.66,-8.579091018387992
8.67,-8.64210015640132
8.68,-8.550655965243427
8.69,-8.692075080905603
8.7,-7.963330724177436
8.71,-7.171247900961243
8.72,-6.434242183213928
8.73,-5.850665800255922
8.74,-5.261722574747853
8.75,-4.86324673169551
8.76,-4.611664573302957
8.77,-4.285522369461976
8.78,-4.425894902434315
8.79,-5.045200675648085
8.8,-5.230001900795385
8.81,-5.966652836282647
8.82,-6.459386139785648
8.83,-7.830808283603343
8.84,-8.304305759417764
8.85,-8.58182185292346
8.86,-8.80192750705749
8.87,-8.769614043304431
8.88,-8.661605186590055
8.89,-8.690801871876015
8.9,-8.469630947797635
8.91,-8.978800173230761
8.92,-8.735824060488069
8.93,-8.85860402132337
8.94,-8.560306536726475
8.95,-8.466664510888638
8.96,-8.703001591386055
8.97,-8.655696812145875
8.98,-8.47965155303283
8.99,-8.89358199227555
9.0,-8.90732899608345
9.01,-8.398457899556135
9.02,-8.224488292113024
9.03,-8.24117760434671
9.04,-8.752661914553928
9.05,-8.521575745074463
9.06,-8.752654385712203
9.07,-8.836435413313385
9.08,-8.855157932236692
9.09,-8.867255368575487
9.1,-8.45999581513502
9.11,-8.683593251532306
9.12,-8.34570937213442
9.13,-8.882837331057464
9.14,-7.85824774057058
9.15,-7.1352977965524
9.16,-6.59162210851874
9.17,-5.976147653907207
9.18,-4.8725507915399975
9.19,-5.035559434650536
9.2,-4.6116468524034175
9.21,-4.547272378965345
9.22,-4.847316379021468
9.23,-4.930080647748138
9.24,-5.267054042641394
9.25,-6.242160212718202
9.26,-7.339957387249571
9.27,-7.720468329752441
9.28,-8.542944746663988
9.29,-8.37004241352594
9.3,-8.61585356205886
9.31,-8.33223897354612
9.32,-8.564417151551977
9.33,-8.73563773619774
9.34,-8.762128944621898
9.35,-8.638294764277175
9.36,-8.78123761291804
9.37,-8.533266075999084
9.38,-8.757380155087159
9.39,-8.601996792498115
9.4,-8.705368067970507
9.41,-8.477538413374822
9.42,-8.52615828647482
9.43,-8.6899635254399
9.44,-8.321897629753778
9.45,-8.210739618327484
9.46,-8.351493800325109
9.47,-8.748293701379183
9.48,-8.847564415577235
9.49,-8.749621573965818
9.5,-8.366663805939584
9.51,-8.593835888180179
9.52,-8.634793133830994
9.53,-8.473054486001672
9.54,-8.697623919653202
9.55,-8.828481097215743
9.56,-8.635208339045196
9.57,-8.574038080843035
9.58,-7.6012666402961715
9.59,-6.832338220887445
9.6,-5.855302161060989
9.61,-5.35798759547732
9.62,-5.078194403820499
9.63,-4.593903478469174
9.64,-4.541918833055772
9.65,-4.397455780933276
9.66,-5.106350041235457
9.67,-5.283501681973182
9.68,-6.237949582467921
9.69,-6.4899418263315845
9.7,-7.104400173161273
9.71,-8.304046323906416
9.72,-8.88985185965885
9.73,-8.847675772757794
9.74,-8.710556977200175
9.75,-8.639296220670158
9.76,-8.148300268441407
9.77,-8.486182599620344
9.78,-8.425314958101099
9.79,-8.169940541714382
9.8,-8.61853909060477
9.81,-8.545819460005745
9.82,-8.632006154707337
9.83,-8.65332696091368
9.84,-8.364563710736936
9.85,-8.498234414649742
9.86,-8.489305392115543
9.87,-9.055361015958091
9.88,-8.90752265249278
9.89,-9.023833491052027
9.9,-8.854686911856934
9.91,-9.208874893793327
9.92,-8.733011465135576
9.93,-8.654899463422385
9.94,-8.74675451949923
9.95,-8.796043786339299
9.96,-8.982275669859897
9.97,-9.14855642142018
9.98,-8.745060741171885
9.99,-8.582818768855002
10.0,-8.387891739256489
10.01,-8.090991545801003
10.02,-7.044983289389595
10.03,-6.499745616341109
10.04,-5.705750611516298
10.05,-5.090590103626292
10.06,-5.015443262074669
10.07,-4.774231705339717
10.08,-4.546173637461498
10.09,-4.915890499408941
10.1,-5.336578398997449
10.11,-5.605454616636814
10.12,-6.169677437467189
10.13,-6.79265740955883
10.14,-7.783689061282636
10.15,-8.760380420628309
10.16,-8.651422722898554
10.17,-8.577918400948366
10.18,-8.432957176592854
10.19,-8.753562767717675
10.2,-8.493020924097857
10.21,-8.374651659023066
10.22,-8.757648990423325
10.23,-8.681741386491813
10.24,-8.819899714537959
10.25,-8.938216095131848
10.26,-9.057007932051093
10.27,-8.241853064889664
10.28,-8.66161674804333
10.29,-8.548180459655818
10.3,-8.621332400989454
10.31,-8.667017492985552
10.32,-8.6612558325541
10.33,-8.27649938697421
10.34,-8.833385502054597
10.35,-8.738726744856338
10.36,-8.91318715967744
10.37,-8.842678425936999
10.38,-8.744468106174002
10.39,-8.668712281045504
10.4,-8.432908877728048
10.41,-8.941912219080079
10.42,-8.578826856005772
10.43,-8.314372800863639
10.44,-7.732429522035217
10.45,-7.425598701336082
10.46,-6.8812467618921715
10.47,-6.004334246447772
10.48,-5.418296469858703
10.49,-4.9422495406979525
10.5,-4.575559228950314
10.51,-4.833087981204465
10.52,-4.242655825087638
10.53,-5.455278747353497
10.54,-5.281878101431673
10.55,-5.974742155176435
10.56,-6.940466056228054
10.57,-7.336774265481469
10.58,-8.47477577087157
10.59,-8.576826417634406
10.6,-8.732418471553206
10.61,-8.74780882984565
10.62,-8.519449660836353
10.63,-8.77027156969973
10.64,-8.294414883531969
10.65,-8.825153092487845
10.66,-8.504745828492407
10.67,-8.54550709716026
10.68,-8.518198217025805
10.69,-8.620520260833594
